amount,velocity,location_risk,device_change,fraud
8139,2,1,1,0
40433,17,1,1,1
19137,19,1,0,0
2906,16,0,0,0
48756,8,0,1,0
35831,9,1,0,0
8097,16,0,1,0
36142,7,0,0,0
28831,16,1,1,1
5052,2,0,0,0
48876,1,0,0,0
4557,13,0,1,0
7577,18,1,1,0
6771,14,1,0,0
38525,13,1,1,1
32107,2,0,1,0
32477,5,0,1,0
35036,6,1,0,0
35973,18,0,1,1
28254,8,0,1,0
6876,14,0,0,0
37931,19,0,1,1
4039,3,1,1,0
27052,14,0,1,1
33744,19,1,0,1
45943,4,0,0,0
37609,1,0,1,0
36123,16,0,1,1
20817,18,1,1,1
5860,2,0,1,0
23724,16,1,1,1
41181,18,0,1,1
26317,2,1,0,0
36064,7,1,0,0
26288,20,0,1,1
49336,12,1,1,1
5847,17,0,1,0
19601,13,1,0,0
21839,5,0,1,0
21820,15,0,1,1
396,19,1,1,0
5154,5,0,0,0
33509,11,1,0,1
47337,9,0,1,0
12311,12,0,1,0
32936,3,0,0,0
21817,10,1,1,0
23627,4,0,1,0
13693,7,1,1,0
23036,20,1,1,1
39774,14,0,1,1
42970,7,0,0,0
47758,4,1,1,0
12834,2,1,1,0
3030,2,1,1,0
26372,1,0,1,0
33232,16,0,1,1
39879,12,1,0,1
49145,14,1,1,1
3942,5,1,0,0
3403,1,1,1,0
30370,20,0,1,1
34650,8,0,0,0
17371,19,0,1,0
7027,20,0,0,0
42346,1,1,0,0
6577,11,0,0,0
7861,8,1,1,0
22712,9,0,1,0
43234,9,0,1,0
31769,8,0,0,0
46516,15,0,1,1
17957,15,1,0,0
49211,7,0,1,0
21091,10,1,1,0
26043,3,1,0,0
524,15,0,0,0
46041,2,0,0,0
46258,17,0,1,1
13350,3,0,1,0
46351,7,0,0,0
19575,7,1,0,0
26302,6,1,1,0
12441,6,0,1,0
41770,2,0,1,0
23348,20,1,0,1
13546,9,0,1,0
13678,15,1,0,0
15960,20,1,1,0
2423,12,1,0,0
1492,10,1,0,0
7635,10,1,0,0
5613,3,0,0,0
5926,8,0,0,0
22225,12,0,0,1
17238,1,1,1,0
15334,12,0,1,0
27325,10,1,1,0
28562,2,0,0,0
31525,7,0,1,0
44480,3,0,0,0
37203,7,1,1,0
6384,14,0,1,0
22692,16,0,0,1
33357,17,0,0,1
17364,14,1,1,0
5761,15,1,1,0
39624,6,0,0,0
19497,15,1,1,0
41228,9,0,1,0
15017,16,0,0,0
22064,20,1,1,1
5928,12,0,0,0
41666,18,0,0,1
43449,1,1,1,0
19373,11,0,0,0
27709,7,0,1,0
33262,2,0,0,0
44458,2,1,1,0
15334,10,0,1,0
6117,10,1,0,0
5502,17,0,0,0
26809,16,0,0,1
38719,4,1,0,0
44113,20,1,1,1
5844,19,1,0,0
10295,10,1,1,0
49625,13,0,0,1
10284,11,0,1,0
46608,9,0,1,0
22628,16,0,1,1
26947,20,1,0,1
33203,20,0,1,1
30056,16,0,0,1
19241,19,1,1,0
22673,5,0,0,0
12689,3,0,1,0
11090,19,0,0,0
4903,9,0,1,0
2649,7,1,1,0
8135,15,0,0,0
18110,3,0,0,0
34942,5,1,0,0
12704,4,0,0,0
23040,1,0,1,0
15721,5,1,0,0
39899,14,0,1,1
9442,7,1,0,0
16321,3,1,1,0
49960,18,1,1,1
30391,9,1,1,0
42798,19,0,0,1
37791,10,1,0,0
35728,10,0,0,0
31072,1,0,1,0
29722,1,0,0,0
12679,1,1,1,0
22067,7,0,1,0
23729,15,0,0,1
41094,5,0,1,0
4667,7,0,1,0
21963,20,0,1,1
47156,17,1,0,1
43656,4,0,0,0
5725,8,1,0,0
35718,5,1,0,0
3269,19,1,1,0
32174,13,1,1,1
30149,10,1,0,0
28474,16,1,1,1
29344,5,0,1,0
43085,3,0,0,0
36063,6,1,0,0
44488,11,0,1,1
39223,20,0,1,1
37475,10,0,1,0
19170,15,0,0,0
9257,6,1,0,0
21816,2,1,0,0
34257,18,0,1,1
5100,13,0,1,0
29557,9,1,1,0
3255,11,1,0,0
31031,17,0,1,1
43308,17,1,0,1
34788,19,0,0,1
10340,8,1,0,0
29185,1,0,0,0
39647,11,0,1,1
30384,3,0,1,0
33656,17,1,0,1
7817,4,1,0,0
27661,8,1,0,0
158,12,0,0,0
9303,4,1,1,0
2706,9,1,0,0
24523,17,1,1,1
5351,14,1,1,0
15648,13,1,1,0
7940,1,0,0,0
10112,14,1,1,0
48046,19,1,1,1
32643,13,1,1,1
20391,10,1,1,0
12076,9,0,0,0
39318,3,0,0,0
46086,4,0,0,0
6755,9,0,1,0
30485,4,1,1,0
7069,4,0,1,0
29923,2,0,0,0
8323,3,1,0,0
43522,19,0,1,1
7209,1,1,0,0
24683,12,0,0,1
26335,13,1,1,1
44558,18,0,0,1
8039,18,1,1,0
15058,12,1,0,0
45426,5,1,0,0
39923,2,1,1,0
35107,15,1,0,1
10870,6,0,1,0
12430,20,0,0,0
135,20,0,0,0
15056,2,0,0,0
36882,16,0,1,1
19964,4,0,1,0
28198,11,1,1,1
18299,17,1,1,0
536,7,0,1,0
3352,3,1,0,0
1013,16,0,1,0
18853,9,1,0,0
30339,19,1,0,1
44137,17,1,1,1
36884,8,0,0,0
25972,1,0,1,0
23255,8,1,1,0
5491,18,1,1,0
13426,14,1,0,0
25602,8,1,0,0
4378,11,0,1,0
11287,16,0,0,0
19996,17,1,0,0
49319,2,0,1,0
49347,2,0,1,0
25526,6,1,1,0
19944,13,0,0,0
31030,1,1,0,0
48728,18,0,0,1
19621,3,0,0,0
12839,11,1,0,0
12914,17,0,0,0
20345,20,1,1,1
37240,19,0,0,1
21202,2,0,0,0
31330,4,0,1,0
7096,4,0,1,0
1069,15,0,0,0
46056,15,0,0,1
24347,17,0,1,1
14101,8,1,0,0
38035,11,0,1,1
31107,7,1,1,0
14823,10,1,1,0
46550,13,0,1,1
31964,7,0,1,0
35987,15,0,1,1
39895,19,0,1,1
24946,6,0,0,0
13127,2,0,0,0
10458,6,1,0,0
11275,5,1,1,0
8615,16,0,1,0
46746,17,1,1,1
49824,15,1,0,1
43632,6,1,1,0
30229,16,0,0,1
7964,15,0,1,0
40239,4,0,0,0
44851,10,1,0,0
40889,13,0,0,1
22401,16,0,0,1
41210,12,0,0,1
13140,1,1,0,0
49408,2,1,1,0
21740,13,0,1,1
32692,13,1,1,1
18466,8,1,0,0
1177,15,0,1,0
37735,13,0,0,1
4563,5,0,1,0
7949,8,0,0,0
10008,9,1,1,0
5970,7,1,0,0
7475,5,0,0,0
18053,2,1,1,0
1116,9,0,1,0
43113,12,1,0,1
7216,19,0,0,0
27376,6,0,0,0
20378,3,0,0,0
37681,9,1,0,0
44647,8,1,1,0
2233,14,1,1,0
30736,15,0,1,1
2405,17,0,0,0
43967,19,1,0,1
39612,10,1,0,0
1715,5,1,0,0
39431,15,1,0,1
17794,3,0,0,0
1781,19,1,1,0
47165,15,1,0,1
38546,6,1,0,0
9703,20,0,1,0
40666,15,0,0,1
7289,20,0,1,0
29219,19,1,0,1
23707,8,0,0,0
45088,11,1,1,1
18004,3,1,0,0
21941,12,1,0,1
5747,3,0,0,0
30360,1,1,1,0
19887,16,0,0,0
35306,13,1,1,1
23350,16,1,0,1
20626,18,1,0,1
8295,7,1,1,0
45197,5,1,1,0
48046,17,1,1,1
27902,10,0,0,0
22039,12,1,1,1
36873,19,1,1,1
12807,8,1,0,0
28635,14,0,1,1
46475,10,0,0,0
44968,12,0,0,1
48309,16,1,1,1
27403,12,1,1,1
975,20,1,1,0
11217,13,0,1,0
41946,2,1,0,0
10918,4,1,1,0
19886,19,1,0,0
10255,5,1,1,0
1398,6,0,1,0
37378,1,0,1,0
28195,17,0,1,1
18064,8,0,1,0
43700,4,0,1,0
37522,3,1,1,0
39113,20,1,1,1
20952,13,1,1,1
4708,9,1,0,0
10931,16,0,0,0
25658,6,1,0,0
1097,15,1,1,0
12315,6,1,0,0
25720,10,0,0,0
23221,19,0,1,1
16578,1,1,1,0
38932,16,0,1,1
4226,20,0,0,0
18055,20,0,0,0
16262,12,0,1,0
19718,1,0,0,0
47050,4,1,1,0
33586,3,1,1,0
15733,5,0,0,0
24429,2,0,0,0
26046,10,1,0,0
37328,18,0,0,1
25535,18,1,1,1
40567,13,1,1,1
9379,3,0,1,0
14266,11,0,1,0
2768,9,1,0,0
35054,4,0,0,0
22985,19,1,0,1
21503,2,1,1,0
20683,19,1,0,1
46251,13,1,0,1
18526,6,0,0,0
19602,6,0,1,0
49801,8,1,1,0
29344,9,1,0,0
26156,8,0,1,0
35935,7,0,1,0
33992,7,1,0,0
48220,8,1,1,0
42033,8,1,1,0
33565,9,0,0,0
40610,18,0,1,1
39230,6,0,1,0
14823,19,0,1,0
274,11,1,0,0
46522,18,1,1,1
12169,20,1,0,0
48231,19,0,0,1
14034,10,1,0,0
21131,2,1,0,0
35286,18,1,0,1
8215,10,1,1,0
37098,13,1,0,1
33654,15,1,1,1
47246,7,0,1,0
35697,7,1,0,0
37235,14,1,1,1
31343,17,1,0,1
1870,14,1,1,0
43413,14,0,0,1
19721,17,1,1,0
23055,17,1,1,1
16844,15,0,1,0
45314,1,1,1,0
3229,8,0,0,0
18220,12,1,0,0
21028,17,1,0,1
21484,15,0,0,1
25588,17,1,1,1
20425,6,1,0,0
5481,12,0,0,0
15049,7,0,1,0
16044,2,1,1,0
31415,14,0,1,1
13245,12,0,1,0
26213,19,0,0,1
23866,4,1,0,0
17312,4,1,1,0
49533,13,0,1,1
31889,17,1,0,1
49293,15,1,1,1
565,6,1,1,0
35950,14,1,1,1
33708,5,1,0,0
4973,16,1,1,0
35533,4,0,1,0
2347,4,0,0,0
24515,14,0,1,1
20397,18,0,0,1
29276,17,1,1,1
3775,20,1,1,0
13259,11,1,1,0
21463,12,1,0,1
26209,3,1,0,0
38952,11,0,1,1
27808,9,0,1,0
21219,4,0,0,0
38182,16,0,0,1
1435,8,1,1,0
49917,19,0,0,1
7801,10,1,1,0
34121,18,1,1,1
16526,20,0,1,0
17556,9,0,1,0
12139,18,1,0,0
618,12,1,0,0
13142,16,1,1,0
33651,6,1,0,0
34634,11,0,1,1
39841,8,1,0,0
21271,7,0,1,0
7526,14,0,1,0
5563,18,0,1,0
138,14,1,1,0
36429,15,1,0,1
21238,16,1,1,1
39265,2,0,0,0
29311,15,1,0,1
49788,2,0,0,0
6525,7,0,1,0
34659,12,0,0,1
31717,13,1,1,1
45356,8,1,0,0
9312,11,1,1,0
30375,8,1,1,0
40504,6,1,0,0
5489,3,0,1,0
39693,17,0,0,1
12119,1,0,1,0
39114,2,1,0,0
35440,7,0,0,0
20095,8,0,0,0
38712,3,0,1,0
36549,18,0,1,1
3432,5,0,1,0
8525,19,0,1,0
294,13,1,1,0
1869,7,0,0,0
15696,12,0,0,0
8056,6,1,1,0
43148,8,0,1,0
24485,5,1,0,0
915,9,0,0,0
11549,11,0,1,0
8751,17,0,0,0
19855,6,0,0,0
22498,9,1,1,0
12792,4,0,0,0
36659,3,0,0,0
44252,11,0,0,1
25676,5,0,1,0
1330,13,1,0,0
28218,3,1,0,0
8068,18,0,0,0
7479,8,1,0,0
14962,14,0,1,0
44412,8,1,0,0
32980,6,0,1,0
15405,13,0,0,0
30958,17,1,1,1
36015,20,0,0,1
14974,15,1,0,0
4945,13,1,0,0
36120,16,0,1,1
24360,10,0,0,0
31780,12,0,1,1
44417,3,1,0,0
19056,10,0,1,0
26651,6,1,0,0
27026,15,1,0,1
44934,9,1,1,0
26302,15,0,1,1
6393,2,1,0,0
222,3,1,0,0
25910,17,0,0,1
30414,9,0,0,0
5339,1,1,1,0
5570,4,1,1,0
8264,15,0,1,0
25699,19,0,0,1
6556,12,1,1,0
24204,9,1,0,0
15865,17,1,0,0
45188,10,1,0,0
10652,20,1,1,0
28517,15,0,1,1
17429,5,1,0,0
2625,9,0,0,0
2610,20,1,0,0
37782,1,0,1,0
26153,17,0,0,1
47439,2,1,1,0
6080,9,0,1,0
6205,2,0,1,0
14215,8,1,0,0
48150,12,1,1,1
17440,7,0,1,0
25163,13,0,1,1
49705,18,0,1,1
17663,15,1,0,0
20475,6,0,1,0
32960,15,1,1,1
49313,7,0,1,0
45919,17,0,0,1
25309,14,1,0,1
2003,1,1,0,0
25339,3,1,1,0
11419,19,0,1,0
5871,3,1,0,0
4591,5,1,1,0
26995,5,0,1,0
32665,20,1,0,1
38887,12,0,0,1
42387,12,0,0,1
3745,2,1,0,0
39466,15,0,1,1
23367,6,1,1,0
36967,20,0,1,1
18578,17,1,1,0
9984,8,0,1,0
14848,14,1,0,0
867,8,1,1,0
45676,3,1,0,0
3870,10,1,1,0
44284,18,0,0,1
12895,20,1,0,0
26650,18,0,0,1
49213,18,1,0,1
23676,4,1,1,0
38779,4,0,0,0
30230,2,1,1,0
10479,17,1,0,0
8415,1,1,0,0
49304,7,1,1,0
23074,20,0,1,1
378,6,0,1,0
3990,10,0,0,0
42179,19,0,1,1
5714,3,1,1,0
46089,2,0,0,0
15880,12,0,0,0
2062,15,1,0,0
19099,7,0,1,0
1457,18,1,0,0
27745,4,0,1,0
12736,9,0,1,0
33806,10,1,0,0
22223,4,1,0,0
48135,17,0,1,1
13128,6,1,1,0
2150,5,0,1,0
6121,14,0,0,0
488,2,0,1,0
14632,10,1,1,0
46547,3,0,0,0
19720,3,0,1,0
36455,1,1,1,0
36112,10,0,1,0
7742,5,0,1,0
2627,16,0,1,0
21787,2,1,0,0
35970,4,1,0,0
32062,17,1,0,1
28313,11,1,0,1
15923,11,1,1,0
30430,8,0,1,0
32046,11,0,1,1
41963,17,0,0,1
45800,15,1,0,1
47313,14,1,0,1
46272,4,1,0,0
45974,5,1,1,0
33451,14,0,1,1
26107,17,1,1,1
811,2,0,0,0
8450,3,1,1,0
47353,14,1,1,1
206,6,1,0,0
34196,6,0,1,0
18410,8,1,1,0
22619,11,1,0,1
9885,9,0,1,0
1151,9,0,0,0
42148,8,0,0,0
3628,8,1,0,0
7769,20,0,1,0
32717,2,1,0,0
47739,11,0,0,1
22477,9,1,0,0
41652,11,1,0,1
38084,11,1,1,1
16919,13,0,0,0
30701,3,0,0,0
1962,12,1,1,0
14585,18,1,1,0
7048,12,1,0,0
34962,12,1,0,1
7355,14,1,1,0
3415,13,0,0,0
20663,9,0,1,0
7123,12,0,1,0
1734,12,0,0,0
34721,9,0,0,0
5144,5,1,1,0
16358,17,1,0,0
28369,1,1,0,0
49567,14,0,1,1
10203,17,1,0,0
29553,1,0,0,0
36320,2,0,0,0
22031,19,0,0,1
34324,6,0,0,0
15343,15,0,1,0
30646,20,1,0,1
1950,1,0,0,0
48213,9,0,1,0
38343,10,1,0,0
32665,17,1,1,1
3043,16,1,0,0
30338,12,1,1,1
12143,11,0,0,0
24867,17,0,1,1
17383,13,1,1,0
15473,5,0,0,0
11994,11,1,0,0
41908,8,0,1,0
1317,19,1,1,0
41659,18,1,1,1
22165,5,0,0,0
40893,6,0,1,0
338,18,1,0,0
4389,18,1,0,0
19049,17,1,1,0
13266,15,1,0,0
38213,2,0,1,0
6119,1,0,0,0
12957,15,1,0,0
38568,17,0,0,1
17963,2,1,0,0
13437,7,0,0,0
11452,15,1,1,0
23715,16,0,0,1
23404,1,1,1,0
30943,18,0,0,1
34715,10,1,1,0
33285,17,1,1,1
3626,13,0,0,0
21815,4,1,0,0
33110,20,1,0,1
23170,14,1,0,1
17122,1,0,1,0
15126,1,0,1,0
16846,14,1,1,0
13821,4,1,0,0
23571,11,1,1,1
3291,20,0,0,0
2283,10,0,1,0
3108,19,0,1,0
22080,14,1,1,1
15127,1,1,1,0
12368,5,0,0,0
6924,11,0,1,0
24773,9,0,0,0
14875,6,1,0,0
12627,20,1,1,0
23005,16,1,1,1
831,7,0,0,0
40516,13,0,1,1
12728,10,0,0,0
12748,16,1,0,0
28482,5,0,1,0
8732,5,1,1,0
19510,20,1,1,0
31860,7,0,1,0
39059,4,0,0,0
19167,14,1,1,0
7053,6,1,1,0
30443,7,1,1,0
48031,2,1,0,0
47124,10,0,0,0
24339,2,1,1,0
2245,20,1,1,0
43400,5,0,1,0
2193,8,1,0,0
8325,13,0,0,0
27508,15,0,0,1
24670,12,1,0,1
18243,10,1,0,0
25783,16,1,1,1
6015,19,0,1,0
23365,5,0,1,0
13179,6,0,0,0
8873,7,0,1,0
37728,13,1,1,1
48461,14,1,0,1
42097,8,1,0,0
30113,4,0,0,0
4398,7,1,1,0
14205,11,1,1,0
43840,3,0,0,0
1710,4,1,0,0
45976,8,0,1,0
47100,5,1,1,0
44963,17,1,1,1
44894,19,0,1,1
7321,1,1,1,0
14094,17,0,0,0
34920,20,0,0,1
49821,9,0,1,0
34357,14,0,0,1
1534,8,0,0,0
46676,9,0,0,0
33464,16,0,1,1
35680,8,0,1,0
674,18,0,0,0
8337,15,0,0,0
12461,10,0,1,0
26341,17,0,1,1
26406,2,0,1,0
40903,9,1,0,0
45400,14,1,0,1
26582,7,1,1,0
34485,7,0,0,0
38866,1,0,0,0
34860,17,1,0,1
25774,4,0,1,0
42981,1,1,0,0
45448,14,1,1,1
16459,18,0,0,0
25208,12,0,0,1
12465,14,1,0,0
15267,12,0,1,0
42118,14,0,0,1
14265,14,1,1,0
37981,17,0,1,1
22313,6,0,0,0
34295,3,0,0,0
44427,2,0,0,0
16191,16,0,1,0
4937,14,0,0,0
22164,5,1,1,0
38740,15,0,0,1
36576,14,1,1,1
24113,8,1,1,0
12590,15,1,1,0
12784,4,0,0,0
34815,6,0,1,0
13377,17,0,0,0
49110,9,0,1,0
45668,3,1,1,0
12526,17,1,0,0
32018,9,0,1,0
27144,10,0,1,0
9135,16,0,0,0
10807,13,0,1,0
45973,8,0,0,0
25043,13,1,0,1
21787,17,1,1,1
12416,11,0,1,0
5706,8,0,1,0
8393,16,1,1,0
17584,3,0,1,0
45003,3,0,1,0
17457,1,1,1,0
20565,7,0,0,0
12844,4,0,0,0
28041,1,1,1,0
13191,13,0,0,0
28711,1,0,1,0
14993,17,0,0,0
30322,10,0,1,0
17574,11,1,0,0
46856,11,1,1,1
31404,8,0,0,0
21755,6,0,0,0
4911,16,1,1,0
2159,7,0,0,0
41937,1,1,1,0
33528,1,1,0,0
25985,4,1,0,0
18880,14,1,0,0
17988,4,1,0,0
6907,9,1,0,0
7600,4,0,1,0
4039,14,0,0,0
7784,6,1,0,0
33124,16,1,1,1
5422,19,1,1,0
7468,16,0,0,0
23164,19,0,0,1
19278,17,1,0,0
5564,16,0,1,0
25076,5,1,1,0
40482,5,0,0,0
30609,2,1,0,0
46476,8,0,1,0
37021,4,1,1,0
4173,14,1,1,0
44294,14,1,1,1
18276,9,0,1,0
2776,15,1,0,0
30648,6,1,1,0
33234,6,1,0,0
9517,14,1,1,0
17186,3,0,1,0
14481,17,0,1,0
35946,14,0,1,1
38161,5,0,1,0
46239,14,0,0,1
38260,9,1,1,0
44578,2,1,1,0
11437,3,0,0,0
7663,10,1,1,0
46211,17,0,1,1
40305,3,1,1,0
39771,17,0,1,1
1765,11,0,1,0
42484,12,0,1,1
39346,19,1,1,1
43695,12,0,1,1
27551,5,1,1,0
2150,9,1,0,0
11155,11,0,0,0
17708,19,0,1,0
8921,7,0,0,0
3958,6,1,0,0
39943,16,1,0,1
10251,17,1,0,0
13518,2,1,0,0
7643,6,0,0,0
48556,19,1,1,1
29672,10,1,0,0
30117,6,1,0,0
13671,12,1,1,0
47783,12,0,1,1
35007,16,0,1,1
1296,16,0,0,0
12027,3,0,0,0
30555,17,0,0,1
31745,6,0,1,0
17618,17,0,1,0
21667,16,1,1,1
35651,16,0,0,1
3838,19,1,1,0
36907,4,1,1,0
2730,14,1,0,0
16192,20,0,1,0
10365,5,0,1,0
42937,5,0,0,0
49166,14,1,0,1
23559,9,1,1,0
12338,11,1,0,0
3736,16,0,1,0
22503,4,0,1,0
12239,14,1,1,0
15644,9,1,0,0
44203,13,0,0,1
35321,10,1,0,0
19163,9,1,1,0
36561,20,1,0,1
5637,11,1,1,0
33844,5,1,0,0
7131,13,1,0,0
12379,4,1,1,0
2406,17,1,1,0
3483,11,0,1,0
10704,19,1,1,0
48796,6,0,0,0
17225,14,0,1,0
15345,15,0,1,0
1964,7,0,0,0
20573,10,1,0,0
49160,4,1,1,0
48233,11,1,1,1
45693,10,1,1,0
30864,9,0,0,0
38614,5,1,1,0
471,4,0,1,0
13208,9,1,1,0
23712,12,1,1,1
18025,15,0,0,0
15596,13,1,0,0
42980,9,0,0,0
3780,20,0,1,0
5658,12,0,0,0
3799,6,1,1,0
10986,11,0,1,0
42001,11,0,1,1
42601,9,1,1,0
8505,5,1,0,0
6458,8,0,1,0
36535,6,1,1,0
49635,20,1,1,1
48764,4,0,0,0
5410,11,0,0,0
37099,13,0,0,1
18673,8,1,0,0
31901,16,1,1,1
47935,19,0,0,1
332,16,0,0,0
1304,3,0,0,0
38243,9,0,0,0
9692,8,0,0,0
39643,1,0,1,0
14861,10,1,1,0
28538,2,1,0,0
22219,16,0,1,1
2142,20,1,0,0
49230,3,1,1,0
49762,7,0,1,0
3887,9,1,0,0
20316,13,0,0,1
36060,20,1,0,1
45697,15,1,0,1
44068,18,0,1,1
12873,5,1,1,0
12472,19,1,1,0
18774,11,1,0,0
42232,2,0,0,0
32460,3,1,1,0
7908,11,1,1,0
47267,10,0,0,0
16137,20,1,1,0
16610,17,0,0,0
30389,6,0,1,0
41598,18,1,1,1
23201,13,0,0,1
25701,4,0,0,0
41132,12,0,1,1
18164,20,1,0,0
7024,11,0,0,0
17195,17,1,1,0
16847,20,1,1,0
26546,1,0,0,0
1133,10,0,1,0
43167,15,0,1,1
1067,6,1,1,0
17083,9,1,1,0
13150,1,0,1,0
37357,19,0,0,1
13996,20,1,0,0
36550,3,1,0,0
49238,11,0,0,1
42471,2,0,0,0
8823,18,1,1,0
45745,17,1,0,1
29985,18,1,0,1
29004,15,1,1,1
14470,2,0,1,0
26480,8,1,1,0
18168,13,1,0,0
20573,14,0,0,1
33678,2,0,0,0
6679,18,1,1,0
34858,5,1,1,0
11989,19,1,1,0
37464,16,1,0,1
18557,11,0,0,0
23690,14,0,0,1
1837,16,0,0,0
6480,11,1,0,0
2818,17,0,0,0
47638,20,0,0,1
38867,5,0,1,0
13849,19,0,0,0
36707,10,0,0,0
43796,6,1,1,0
22168,4,1,1,0
49055,6,1,0,0
19597,4,0,0,0
23528,4,0,0,0
23548,14,0,1,1
18632,11,1,1,0
30364,9,0,0,0
38657,6,0,0,0
8288,6,0,0,0
20248,20,0,1,1
40724,6,1,1,0
10183,6,1,1,0
25711,9,0,0,0
2514,19,1,1,0
22459,5,1,0,0
19925,18,0,0,0
35856,1,1,0,0
28661,19,1,0,1
3506,10,0,0,0
13688,17,0,0,0
18456,19,0,1,0
17655,17,0,1,0
30831,13,0,0,1
10590,3,1,0,0
7062,9,0,1,0
26190,13,1,1,1
7636,19,1,0,0
17809,4,0,0,0
48083,6,1,1,0
38027,3,0,0,0
21987,1,1,0,0
1603,13,1,1,0
10672,3,0,1,0
3970,11,0,1,0
42401,19,1,0,1
43740,8,0,1,0
37617,12,1,1,1
40985,12,0,1,1
9752,12,1,1,0
4293,13,0,0,0
17426,3,1,1,0
9540,14,1,1,0
2744,1,0,0,0
23382,15,1,0,1
27477,8,1,0,0
13776,16,1,1,0
9613,15,0,1,0
11933,1,1,0,0
49346,1,0,0,0
31990,8,0,1,0
46362,8,1,1,0
35226,6,1,1,0
10473,5,0,1,0
16766,3,1,0,0
21842,15,0,1,1
36940,15,1,1,1
27358,17,0,0,1
17671,11,1,0,0
20364,19,0,1,1
41734,6,0,0,0
9942,3,0,0,0
9639,20,0,1,0
18814,19,0,0,0
5881,1,1,1,0
13267,20,0,1,0
30926,20,1,1,1
46185,3,0,1,0
49262,6,1,0,0
41038,9,0,1,0
18220,14,0,0,0
43602,6,0,0,0
32141,18,0,1,1
24722,4,0,1,0
26415,10,1,1,0
8376,11,1,0,0
17337,1,1,0,0
35263,17,0,1,1
42902,19,0,0,1
23434,16,1,1,1
7084,11,1,0,0
37595,15,1,0,1
2114,8,1,1,0
27081,14,0,0,1
45872,6,0,1,0
29204,4,1,0,0
12811,14,0,0,0
1389,19,1,0,0
14325,12,1,0,0
41579,4,0,0,0
27071,3,0,1,0
2126,16,1,0,0
26979,16,0,1,1
29676,4,0,0,0
871,20,0,0,0
2187,5,1,1,0
2065,15,0,0,0
18142,19,0,0,0
11072,15,0,0,0
33269,6,1,0,0
29950,17,1,0,1
23551,19,1,0,1
25068,19,1,0,1
17311,13,0,0,0
38090,20,0,1,1
43200,8,0,0,0
20829,17,0,1,1
28260,5,0,0,0
41439,7,0,0,0
43638,18,0,1,1
16525,2,0,1,0
17193,12,0,1,0
9687,20,1,0,0
1321,20,1,0,0
37990,7,0,1,0
44576,19,0,1,1
34555,2,1,0,0
10560,5,0,0,0
48034,3,1,0,0
49917,3,0,1,0
24760,17,1,1,1
36213,2,0,0,0
39094,20,1,0,1
45366,6,1,1,0
45766,19,1,1,1
36071,6,1,0,0
45239,6,0,1,0
31010,2,1,0,0
11213,3,0,0,0
23512,19,1,1,1
34837,5,0,1,0
16897,15,1,0,0
28773,8,1,0,0
8030,13,0,0,0
26745,12,1,0,1
27870,15,1,1,1
32365,7,0,0,0
33812,12,1,0,1
26932,7,1,0,0
37198,12,0,1,1
28114,1,0,1,0
28923,4,1,1,0
40368,2,1,1,0
46843,11,1,1,1
30856,12,1,1,1
31900,6,1,0,0
24794,4,0,0,0
16829,16,1,0,0
10118,11,1,1,0
42286,20,0,1,1
44545,19,0,1,1
37068,19,1,1,1
48165,4,0,0,0
47660,1,1,0,0
38637,11,0,1,1
48867,10,0,0,0
48755,15,0,1,1
27896,20,1,1,1
33823,11,1,0,1
29610,19,0,0,1
38025,16,0,0,1
14684,10,1,0,0
28915,4,0,0,0
30509,10,0,1,0
11346,5,1,1,0
27233,2,0,0,0
13460,12,0,1,0
4034,8,1,1,0
2717,18,0,1,0
25849,9,0,0,0
47853,1,0,1,0
45926,1,1,0,0
37602,20,1,1,1
49143,18,0,1,1
46226,18,0,0,1
8705,13,1,1,0
7039,1,0,0,0
29989,20,0,0,1
24727,18,1,1,1
21061,6,1,1,0
4200,19,0,1,0
22570,2,0,1,0
36295,3,1,0,0
21211,8,0,0,0
29123,17,0,0,1
26358,17,1,0,1
49408,11,1,1,1
5834,10,0,1,0
11575,5,1,1,0
41586,18,0,0,1
24657,9,0,1,0
14411,4,0,0,0
10605,20,0,1,0
42188,10,1,0,0
22527,9,1,1,0
13199,15,0,0,0
46480,4,1,0,0
1212,18,1,0,0
838,14,0,1,0
16563,8,0,0,0
24303,13,0,1,1
42556,5,1,1,0
34407,14,1,1,1
10316,3,1,1,0
8035,7,0,0,0
38551,10,0,1,0
34723,18,1,1,1
27172,8,1,1,0
11761,4,1,0,0
10408,1,0,1,0
14750,11,1,0,0
24065,17,1,1,1
39559,3,1,0,0
3402,3,0,0,0
28388,13,0,1,1
9660,1,1,1,0
21909,10,0,1,0
44399,18,1,0,1
34196,12,0,1,1
5924,8,0,0,0
48658,11,0,1,1
21620,18,1,0,1
46272,3,0,0,0
36174,7,1,0,0
15524,8,0,0,0
38023,9,1,1,0
22074,8,0,0,0
46412,8,1,1,0
36727,20,1,1,1
12564,13,1,1,0
17539,9,0,1,0
42852,15,0,1,1
18152,16,0,1,0
24478,19,0,1,1
13216,16,1,1,0
30032,12,1,1,1
21391,3,0,1,0
23011,6,0,0,0
10151,14,1,1,0
47121,1,0,1,0
12184,15,0,0,0
31788,14,0,1,1
46463,8,0,0,0
9999,13,1,1,0
11099,10,0,0,0
13105,16,1,0,0
34133,17,0,1,1
11008,5,0,0,0
262,14,1,0,0
16174,16,0,0,0
5944,13,0,1,0
19856,5,0,0,0
28824,18,0,1,1
